concept_id,concept_name,domain_id,vocabulary_id,standard_concept,ancestor_concept_id
41422612,100 ML Furosemide 10 MG/ML Oral Solution Box of 5,Drug,RxNorm Extension,S,956874
41424654,100 ML Furosemide 0.1 MG/ML Oral Solution [Lasix] Box of 1,Drug,RxNorm Extension,S,956874
41425166,100 ML Furosemide 0.1 MG/ML Oral Solution,Drug,RxNorm Extension,S,956874
42478930,Furosemide 50 MG/ML Prefilled Syringe,Drug,RxNorm Extension,S,956874
42479524,Furosemide Oral Suspension,Drug,RxNorm Extension,S,956874
42479525,Furosemide 4 MG/ML Oral Suspension,Drug,RxNorm Extension,S,956874
42480116,Furosemide 8 MG/ML Oral Suspension,Drug,RxNorm Extension,S,956874
42480679,Furosemide Prefilled Syringe [Lasix],Drug,RxNorm Extension,S,956874
42480680,Furosemide 10 MG/ML Oral Suspension,Drug,RxNorm Extension,S,956874
42481270,Furosemide 1 MG/ML Oral Suspension,Drug,RxNorm Extension,S,956874
42483054,Furosemide 20 MG/ML Oral Suspension,Drug,RxNorm Extension,S,956874
42613197,furosemide Oral Tablet [Frusemix],Drug,RxNorm Extension,S,956874
42655720,Furosemide 40 MG Oral Tablet Box of 50 by Eurogenerics,Drug,RxNorm Extension,S,956874
42655721,Furosemide 40 MG Oral Tablet Box of 100 by Eurogenerics,Drug,RxNorm Extension,S,956874
42658499,25 ML Furosemide 10 MG/ML Injectable Solution Box of 10 by Accord,Drug,RxNorm Extension,S,956874
42705180,furosemide 2 MG/ML,Drug,RxNorm,S,956874
42707352,furosemide 2 MG/ML Injectable Solution,Drug,RxNorm,S,956874
42876588,4 ML Furosemide 10 MG/ML Injectable Solution Box of 5 by Accord,Drug,RxNorm Extension,S,956874
42902400,furosemide 10 MG/ML Prefilled Syringe,Drug,RxNorm,S,956874
42922166,2 ML Furosemide 10 MG/ML Injectable Solution [URIRASEMI],Drug,RxNorm Extension,S,956874
42971380,Furosemide 10 MG/ML Injectable Solution [URIRASEMI],Drug,RxNorm Extension,S,956874
42971381,Furosemide 10 MG/ML [URIRASEMI],Drug,RxNorm Extension,S,956874
42971382,Furosemide 40 MG Oral Tablet [FURIX],Drug,RxNorm Extension,S,956874
42971383,Furosemide 40 MG Oral Tablet [DAILIX],Drug,RxNorm Extension,S,956874
42971384,Furosemide 40 MG [FURIX],Drug,RxNorm Extension,S,956874
42971385,Furosemide 40 MG [DAILIX],Drug,RxNorm Extension,S,956874
42971386,Furosemide Oral Tablet [FURIX],Drug,RxNorm Extension,S,956874
42971387,Furosemide Oral Tablet [DAILIX],Drug,RxNorm Extension,S,956874
42971388,Furosemide Injectable Solution [URIRASEMI],Drug,RxNorm Extension,S,956874
43024254,Furosemide Injectable Solution [LASILIX],Drug,RxNorm Extension,S,956874
43024255,Furosemide 20 MG Oral Tablet Box of 30 by Zentiva,Drug,RxNorm Extension,S,956874
43024256,Furosemide 20 MG Oral Tablet Box of 30 by Mylan,Drug,RxNorm Extension,S,956874
43024257,Furosemide 20 MG Oral Tablet Box of 30 by Eurogenerics,Drug,RxNorm Extension,S,956874
43024258,Furosemide 20 MG Oral Tablet Box of 30 by Biogaran,Drug,RxNorm Extension,S,956874
43024259,Furosemide 20 MG Oral Tablet Box of 30 by Sandoz,Drug,RxNorm Extension,S,956874
43024260,Furosemide 20 MG Oral Tablet Box of 30 by Zydus,Drug,RxNorm Extension,S,956874
43024261,Furosemide 20 MG Oral Tablet Box of 30 by Arrow,Drug,RxNorm Extension,S,956874
43024262,Furosemide 20 MG Oral Tablet Box of 90,Drug,RxNorm Extension,S,956874
43024263,Furosemide 20 MG Oral Tablet Box of 90 by Arrow,Drug,RxNorm Extension,S,956874
43024264,Furosemide 40 MG Oral Tablet Box of 30 by Zentiva,Drug,RxNorm Extension,S,956874
43024265,Furosemide 40 MG Oral Tablet Box of 30 by Mylan,Drug,RxNorm Extension,S,956874
43024266,Furosemide 40 MG Oral Tablet Box of 30 by TEVA,Drug,RxNorm Extension,S,956874
43024267,Furosemide 40 MG Oral Tablet Box of 30 by Eurogenerics,Drug,RxNorm Extension,S,956874
43024268,Furosemide 40 MG Oral Tablet Box of 30 by Biogaran,Drug,RxNorm Extension,S,956874
43024269,Furosemide 40 MG Oral Tablet Box of 30 by Sandoz,Drug,RxNorm Extension,S,956874
43024270,Furosemide 40 MG Oral Tablet Box of 30 by Evolupharm,Drug,RxNorm Extension,S,956874
43024271,Furosemide 40 MG Oral Tablet Box of 30 by Zydus,Drug,RxNorm Extension,S,956874
43024272,Furosemide 40 MG Oral Tablet Box of 30 by Arrow,Drug,RxNorm Extension,S,956874
43024273,Furosemide 40 MG Oral Tablet Box of 90,Drug,RxNorm Extension,S,956874
43024274,Furosemide 40 MG Oral Tablet Box of 90 by Arrow,Drug,RxNorm Extension,S,956874
43024275,Furosemide 500 MG Oral Tablet Box of 30 by Zentiva,Drug,RxNorm Extension,S,956874
43024276,Furosemide 500 MG Oral Tablet Box of 30 by TEVA,Drug,RxNorm Extension,S,956874
43024277,Furosemide 10 MG/ML Injectable Solution Box of 12,Drug,RxNorm Extension,S,956874
43024278,Furosemide 10 MG/ML Injectable Solution Box of 60,Drug,RxNorm Extension,S,956874
43024279,Furosemide 10 MG/ML Injectable Solution [LASILIX],Drug,RxNorm Extension,S,956874
43024280,Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 5,Drug,RxNorm Extension,S,956874
43024281,Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 6,Drug,RxNorm Extension,S,956874
43024282,Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 12,Drug,RxNorm Extension,S,956874
43024283,Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 60,Drug,RxNorm Extension,S,956874
43024284,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [LOGIRENE] Box of 30 by Xo,Drug,RxNorm Extension,S,956874
43039188,2 ML Furosemide 10 MG/ML Injectable Solution Box of 5 by Accord,Drug,RxNorm Extension,S,956874
43039189,2 ML Furosemide 10 MG/ML Injectable Solution Box of 10 by Renaudin,Drug,RxNorm Extension,S,956874
43039190,2 ML Furosemide 10 MG/ML Injectable Solution Box of 12,Drug,RxNorm Extension,S,956874
43039191,2 ML Furosemide 10 MG/ML Injectable Solution Box of 60,Drug,RxNorm Extension,S,956874
43039192,2 ML Furosemide 10 MG/ML Injectable Solution Box of 100 by Renaudin,Drug,RxNorm Extension,S,956874
43039193,2 ML Furosemide 10 MG/ML Injectable Solution Box of 100 by Chaix Et Du Marais,Drug,RxNorm Extension,S,956874
43039194,2 ML Furosemide 10 MG/ML Injectable Solution [LASILIX],Drug,RxNorm Extension,S,956874
43039195,2 ML Furosemide 10 MG/ML Injectable Solution [LASILIX] by Sanofi,Drug,RxNorm Extension,S,956874
43039196,2 ML Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 12,Drug,RxNorm Extension,S,956874
43039197,2 ML Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 12 by Sanofi,Drug,RxNorm Extension,S,956874
43039198,2 ML Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 60,Drug,RxNorm Extension,S,956874
43039199,2 ML Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 60 by Sanofi,Drug,RxNorm Extension,S,956874
43039200,2 ML Furosemide 10 MG/ML Prefilled Syringe Box of 5 by Accord,Drug,RxNorm Extension,S,956874
43039201,2 ML Furosemide 10 MG/ML Prefilled Syringe Box of 10 by Renaudin,Drug,RxNorm Extension,S,956874
43039202,2 ML Furosemide 10 MG/ML Prefilled Syringe Box of 100 by Renaudin,Drug,RxNorm Extension,S,956874
43039203,2 ML Furosemide 10 MG/ML Prefilled Syringe Box of 100 by Chaix Et Du Marais,Drug,RxNorm Extension,S,956874
43039204,2 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] by Sanofi,Drug,RxNorm Extension,S,956874
43042339,25 ML Furosemide 10 MG/ML Injectable Solution Box of 10 by Renaudin,Drug,RxNorm Extension,S,956874
43042340,25 ML Furosemide 10 MG/ML Injectable Solution [LASILIX],Drug,RxNorm Extension,S,956874
43042341,25 ML Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 5,Drug,RxNorm Extension,S,956874
43042342,25 ML Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 5 by Sanofi,Drug,RxNorm Extension,S,956874
43042343,25 ML Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 6,Drug,RxNorm Extension,S,956874
43042344,25 ML Furosemide 10 MG/ML Injectable Solution [LASILIX] Box of 6 by Sanofi,Drug,RxNorm Extension,S,956874
43042345,25 ML Furosemide 10 MG/ML Prefilled Syringe Box of 10 by Renaudin,Drug,RxNorm Extension,S,956874
43042853,60 ML Furosemide 10 MG/ML Oral Solution [LASILIX] by Sanofi,Drug,RxNorm Extension,S,956874
43134476,Furosemide Oral Solution [LASILIX],Drug,RxNorm Extension,S,956874
43134477,Furosemide Oral Tablet [FUROSEMIDE ARROW],Drug,RxNorm Extension,S,956874
43134478,Furosemide Oral Tablet [FUROSEMIDE SANDOZ],Drug,RxNorm Extension,S,956874
43134480,Furosemide 10 MG/ML Prefilled Syringe [LASILIX],Drug,RxNorm Extension,S,956874
43134481,Furosemide 500 MG Oral Tablet [FUROSEMIDE TEVA],Drug,RxNorm Extension,S,956874
43134482,Furosemide 500 MG Oral Tablet [FUROSEMIDE ZENTIVA],Drug,RxNorm Extension,S,956874
43134483,Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE RENAUDIN],Drug,RxNorm Extension,S,956874
43134484,Furosemide 60 MG [LASILIX],Drug,RxNorm Extension,S,956874
43134485,Furosemide 60 MG Extended Release Oral Capsule [LASILIX] Box of 100 by Sanofi,Drug,RxNorm Extension,S,956874
43134486,Furosemide 20 MG [FUROSEMIDE ZENTIVA],Drug,RxNorm Extension,S,956874
43134487,Furosemide 20 MG [LASILIX],Drug,RxNorm Extension,S,956874
43134488,Furosemide 20 MG Oral Tablet [FUROSEMIDE MYLAN] Box of 30,Drug,RxNorm Extension,S,956874
43134489,Furosemide 20 MG Oral Tablet [FUROSEMIDE ZYDUS] Box of 30,Drug,RxNorm Extension,S,956874
43134490,Furosemide 20 MG Oral Tablet [LASILIX],Drug,RxNorm Extension,S,956874
43134491,Furosemide 20 MG Oral Tablet [LASILIX] Box of 100 by Sanofi,Drug,RxNorm Extension,S,956874
43134492,Furosemide 40 MG [FUROSEMIDE ZYDUS],Drug,RxNorm Extension,S,956874
43134493,Furosemide 40 MG [LASILIX],Drug,RxNorm Extension,S,956874
43134494,Furosemide 40 MG Oral Tablet [FUROSEMIDE MYLAN] Box of 30 by Mylan,Drug,RxNorm Extension,S,956874
43134495,Furosemide 40 MG Oral Tablet [FUROSEMIDE RANBAXY],Drug,RxNorm Extension,S,956874
43134496,Furosemide 40 MG Oral Tablet [FUROSEMIDE RANBAXY] Box of 30,Drug,RxNorm Extension,S,956874
43134497,Furosemide 40 MG Oral Tablet [FUROSEMIDE ZYDUS],Drug,RxNorm Extension,S,956874
43134498,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [LOGIRENE] Box of 30 by Erempharma,Drug,RxNorm Extension,S,956874
43134499,Furosemide 20 MG / Spironolactone 50 MG Oral Capsule Box of 100,Drug,RxNorm Extension,S,956874
43141508,2 ML Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE LAVOISIER] Box of 100 by Chaix Et Du Marais,Drug,RxNorm Extension,S,956874
43141509,2 ML Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE RENAUDIN] Box of 10,Drug,RxNorm Extension,S,956874
43142359,25 ML Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE RENAUDIN] Box of 10 by Renaudin,Drug,RxNorm Extension,S,956874
43145393,Furosemide Extended Release Oral Capsule [LASILIX],Drug,RxNorm Extension,S,956874
43145396,Furosemide 500 MG [FUROSEMIDE ZENTIVA],Drug,RxNorm Extension,S,956874
43145397,Furosemide 500 MG [LASILIX],Drug,RxNorm Extension,S,956874
43145398,Furosemide 500 MG Oral Tablet [FUROSEMIDE TEVA] Box of 30,Drug,RxNorm Extension,S,956874
43145399,Furosemide 500 MG Oral Tablet [LASILIX] Box of 100 by Sanofi,Drug,RxNorm Extension,S,956874
43145400,Furosemide 20 MG [FUROSEMIDE ARROW],Drug,RxNorm Extension,S,956874
43145401,Furosemide 20 MG Oral Tablet [FUROSEMIDE ARROW],Drug,RxNorm Extension,S,956874
43145402,Furosemide 20 MG Oral Tablet [FUROSEMIDE ARROW] Box of 30 by Arrow,Drug,RxNorm Extension,S,956874
43145403,Furosemide 20 MG Oral Tablet [FUROSEMIDE RANBAXY] Box of 30 by Ranbaxy,Drug,RxNorm Extension,S,956874
43145404,Furosemide 20 MG Oral Tablet [FUROSEMIDE SANDOZ] Box of 30,Drug,RxNorm Extension,S,956874
43145405,Furosemide 40 MG [FUROSEMIDE SANDOZ],Drug,RxNorm Extension,S,956874
43145406,Furosemide 40 MG Oral Tablet Box of 30,Drug,RxNorm Extension,S,956874
43145407,Furosemide 40 MG Oral Tablet [FUROSEMIDE ARROW] Box of 30,Drug,RxNorm Extension,S,956874
43145408,Furosemide 40 MG Oral Tablet [FUROSEMIDE SANDOZ] Box of 30 by Sandoz,Drug,RxNorm Extension,S,956874
43145409,Furosemide 40 MG Oral Tablet [FUROSEMIDE TEVA] Box of 30 by TEVA,Drug,RxNorm Extension,S,956874
43145410,Furosemide 40 MG Oral Tablet [LASILIX] Box of 100,Drug,RxNorm Extension,S,956874
43145411,Amiloride 5 MG / Furosemide 40 MG [LOGIRENE],Drug,RxNorm Extension,S,956874
43145412,Furosemide / Spironolactone Oral Capsule [ALDALIX],Drug,RxNorm Extension,S,956874
43152608,2 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 5 by Sanofi,Drug,RxNorm Extension,S,956874
43152609,2 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 60 by Sanofi,Drug,RxNorm Extension,S,956874
43152610,2 ML Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE LAVOISIER] Box of 100,Drug,RxNorm Extension,S,956874
43152611,2 ML Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE RENAUDIN] Box of 10 by Renaudin,Drug,RxNorm Extension,S,956874
43152612,2 ML Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE RENAUDIN] Box of 100,Drug,RxNorm Extension,S,956874
43153492,25 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 6 by Sanofi,Drug,RxNorm Extension,S,956874
43156596,Furosemide 10 MG/ML [LASILIX],Drug,RxNorm Extension,S,956874
43156597,Furosemide 10 MG/ML Prefilled Syringe Box of 6,Drug,RxNorm Extension,S,956874
43156598,Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 12,Drug,RxNorm Extension,S,956874
43156601,Furosemide 10 MG/ML Oral Solution [LASILIX],Drug,RxNorm Extension,S,956874
43156602,Furosemide 500 MG Oral Tablet Box of 30,Drug,RxNorm Extension,S,956874
43156603,Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE KABI] Box of 5,Drug,RxNorm Extension,S,956874
43156604,Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE RENAUDIN] Box of 100,Drug,RxNorm Extension,S,956874
43156605,Furosemide 20 MG [FUROSEMIDE MYLAN],Drug,RxNorm Extension,S,956874
43156606,Furosemide 20 MG Oral Tablet [FUROSEMIDE BIOGARAN] Box of 30 by Biogaran,Drug,RxNorm Extension,S,956874
43156607,Furosemide 20 MG Oral Tablet [FUROSEMIDE MYLAN] Box of 30 by Mylan,Drug,RxNorm Extension,S,956874
43156608,Furosemide 40 MG [FUROSEMIDE ZENTIVA],Drug,RxNorm Extension,S,956874
43156609,Furosemide 40 MG Oral Tablet Box of 100,Drug,RxNorm Extension,S,956874
43156610,Furosemide 40 MG Oral Tablet [FUROSEMIDE BIOGARAN] Box of 30 by Biogaran,Drug,RxNorm Extension,S,956874
43156611,Furosemide 40 MG Oral Tablet [FUROSEMIDE EVOLUGEN] Box of 30 by Evolupharm,Drug,RxNorm Extension,S,956874
43156612,Furosemide 40 MG Oral Tablet [FUROSEMIDE TEVA] Box of 30,Drug,RxNorm Extension,S,956874
43156613,Furosemide 40 MG Oral Tablet [FUROSEMIDE ZYDUS] Box of 30,Drug,RxNorm Extension,S,956874
43156614,Furosemide 40 MG Oral Tablet [LASILIX] Box of 30,Drug,RxNorm Extension,S,956874
43156615,Furosemide 20 MG / Spironolactone 50 MG Oral Capsule [ALDALIX] Box of 100 by Pfizer,Drug,RxNorm Extension,S,956874
43163727,2 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 1,Drug,RxNorm Extension,S,956874
43163728,2 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 12 by Sanofi,Drug,RxNorm Extension,S,956874
43163729,2 ML Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE KABI],Drug,RxNorm Extension,S,956874
43163730,2 ML Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE LAVOISIER],Drug,RxNorm Extension,S,956874
43167531,Furosemide Oral Tablet [FUROSEMIDE BIOGARAN],Drug,RxNorm Extension,S,956874
43167532,Furosemide Oral Tablet [FUROSEMIDE EG],Drug,RxNorm Extension,S,956874
43167533,Furosemide Oral Tablet [LASILIX],Drug,RxNorm Extension,S,956874
43167534,Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 5,Drug,RxNorm Extension,S,956874
43167535,Furosemide 500 MG Oral Tablet [FUROSEMIDE ZENTIVA] Box of 30,Drug,RxNorm Extension,S,956874
43167536,Furosemide 10 MG/ML [FUROSEMIDE KABI],Drug,RxNorm Extension,S,956874
43167537,Furosemide 20 MG [FUROSEMIDE EG],Drug,RxNorm Extension,S,956874
43167538,Furosemide 20 MG Oral Tablet Box of 30,Drug,RxNorm Extension,S,956874
43167539,Furosemide 20 MG Oral Tablet [FUROSEMIDE BIOGARAN] Box of 30,Drug,RxNorm Extension,S,956874
43167540,Furosemide 20 MG Oral Tablet [FUROSEMIDE EG],Drug,RxNorm Extension,S,956874
43167541,Furosemide 20 MG Oral Tablet [FUROSEMIDE MYLAN],Drug,RxNorm Extension,S,956874
43167542,Furosemide 40 MG Oral Tablet [FUROSEMIDE ARROW] Box of 30 by Arrow,Drug,RxNorm Extension,S,956874
43167543,Furosemide 40 MG Oral Tablet [FUROSEMIDE BIOGARAN] Box of 30,Drug,RxNorm Extension,S,956874
43167544,Furosemide 40 MG Oral Tablet [FUROSEMIDE EG] Box of 30,Drug,RxNorm Extension,S,956874
43167545,Furosemide 40 MG Oral Tablet [FUROSEMIDE EG] Box of 30 by Eurogenerics,Drug,RxNorm Extension,S,956874
43167546,Furosemide 40 MG Oral Tablet [FUROSEMIDE MYLAN],Drug,RxNorm Extension,S,956874
43167547,Furosemide 40 MG Oral Tablet [FUROSEMIDE MYLAN] Box of 30,Drug,RxNorm Extension,S,956874
43167548,Furosemide 20 MG / Spironolactone 50 MG Oral Capsule Box of 90,Drug,RxNorm Extension,S,956874
43167549,Furosemide 20 MG / Spironolactone 50 MG Oral Capsule [ALDALIX] Box of 90 by Pfizer,Drug,RxNorm Extension,S,956874
43174727,2 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 5,Drug,RxNorm Extension,S,956874
43174728,2 ML Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE KABI] Box of 5,Drug,RxNorm Extension,S,956874
43175564,25 ML Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE RENAUDIN] Box of 10,Drug,RxNorm Extension,S,956874
43175858,60 ML Furosemide 10 MG/ML Oral Solution,Drug,RxNorm Extension,S,956874
43175859,60 ML Furosemide 10 MG/ML Oral Solution [LASILIX] Box of 1,Drug,RxNorm Extension,S,956874
43178586,Furosemide 500 MG Oral Tablet [FUROSEMIDE ZENTIVA] Box of 30 by Sanofi,Drug,RxNorm Extension,S,956874
43178587,Furosemide 500 MG Oral Tablet [LASILIX] Box of 30 by Sanofi,Drug,RxNorm Extension,S,956874
43178588,Furosemide 10 MG/ML [FUROSEMIDE RENAUDIN],Drug,RxNorm Extension,S,956874
43178589,Furosemide 60 MG Extended Release Oral Capsule Box of 30,Drug,RxNorm Extension,S,956874
43178590,Furosemide 60 MG Extended Release Oral Capsule [LASILIX] Box of 30 by Sanofi,Drug,RxNorm Extension,S,956874
43178591,Furosemide 60 MG Extended Release Oral Capsule [LASILIX] Box of 100,Drug,RxNorm Extension,S,956874
43178592,Furosemide 20 MG [FUROSEMIDE ZYDUS],Drug,RxNorm Extension,S,956874
43178593,Furosemide 20 MG Oral Tablet [FUROSEMIDE ARROW] Box of 30,Drug,RxNorm Extension,S,956874
43178594,Furosemide 20 MG Oral Tablet [FUROSEMIDE EG] Box of 30,Drug,RxNorm Extension,S,956874
43178595,Furosemide 20 MG Oral Tablet [FUROSEMIDE EG] Box of 30 by Eurogenerics,Drug,RxNorm Extension,S,956874
43178596,Furosemide 20 MG Oral Tablet [FUROSEMIDE RANBAXY] Box of 30,Drug,RxNorm Extension,S,956874
43178597,Furosemide 20 MG Oral Tablet [FUROSEMIDE SANDOZ] Box of 30 by Sandoz,Drug,RxNorm Extension,S,956874
43178598,Furosemide 20 MG Oral Tablet [FUROSEMIDE ZENTIVA],Drug,RxNorm Extension,S,956874
43178599,Furosemide 20 MG Oral Tablet [FUROSEMIDE ZYDUS] Box of 30 by Zydus,Drug,RxNorm Extension,S,956874
43178600,Furosemide 20 MG Oral Tablet [LASILIX] Box of 30 by Sanofi,Drug,RxNorm Extension,S,956874
43178601,Furosemide 40 MG [FUROSEMIDE BIOGARAN],Drug,RxNorm Extension,S,956874
43178602,Furosemide 40 MG Oral Tablet [FUROSEMIDE ARROW],Drug,RxNorm Extension,S,956874
43178603,Furosemide 40 MG Oral Tablet [FUROSEMIDE BIOGARAN],Drug,RxNorm Extension,S,956874
43178604,Furosemide 40 MG Oral Tablet [FUROSEMIDE EVOLUGEN],Drug,RxNorm Extension,S,956874
43178605,Furosemide 40 MG Oral Tablet [FUROSEMIDE SANDOZ],Drug,RxNorm Extension,S,956874
43178606,Furosemide 40 MG Oral Tablet [FUROSEMIDE SANDOZ] Box of 30,Drug,RxNorm Extension,S,956874
43178607,Furosemide 40 MG Oral Tablet [FUROSEMIDE ZENTIVA],Drug,RxNorm Extension,S,956874
43178608,Amiloride 5 MG / Furosemide 40 MG Oral Tablet Box of 30,Drug,RxNorm Extension,S,956874
43178609,Furosemide 20 MG / Spironolactone 50 MG Oral Capsule [ALDALIX],Drug,RxNorm Extension,S,956874
43178610,Furosemide 20 MG / Spironolactone 50 MG Oral Capsule [ALDALIX] Box of 90,Drug,RxNorm Extension,S,956874
43185573,2 ML Furosemide 10 MG/ML Prefilled Syringe Box of 1,Drug,RxNorm Extension,S,956874
43186431,25 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 6,Drug,RxNorm Extension,S,956874
43186740,60 ML Furosemide 10 MG/ML Oral Solution Box of 1,Drug,RxNorm Extension,S,956874
43189497,Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 60,Drug,RxNorm Extension,S,956874
43189498,Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 6,Drug,RxNorm Extension,S,956874
43189499,Furosemide 10 MG/ML Oral Solution Box of 1,Drug,RxNorm Extension,S,956874
43189500,Furosemide 500 MG [FUROSEMIDE TEVA],Drug,RxNorm Extension,S,956874
43189501,Furosemide 500 MG Oral Tablet [FUROSEMIDE TEVA] Box of 30 by TEVA,Drug,RxNorm Extension,S,956874
43189502,Furosemide 10 MG/ML Prefilled Syringe Box of 100,Drug,RxNorm Extension,S,956874
43189503,Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE RENAUDIN] Box of 10,Drug,RxNorm Extension,S,956874
43189504,Furosemide 60 MG Extended Release Oral Capsule [LASILIX],Drug,RxNorm Extension,S,956874
43189505,Furosemide 20 MG [FUROSEMIDE RANBAXY],Drug,RxNorm Extension,S,956874
43189506,Furosemide 20 MG Oral Tablet [FUROSEMIDE ZYDUS],Drug,RxNorm Extension,S,956874
43189507,Furosemide 40 MG [FUROSEMIDE ARROW],Drug,RxNorm Extension,S,956874
43189508,Furosemide 40 MG Oral Tablet [FUROSEMIDE RANBAXY] Box of 30 by Ranbaxy,Drug,RxNorm Extension,S,956874
43189509,Furosemide 40 MG Oral Tablet [FUROSEMIDE TEVA],Drug,RxNorm Extension,S,956874
43189510,Furosemide 40 MG Oral Tablet [FUROSEMIDE ZENTIVA] Box of 30,Drug,RxNorm Extension,S,956874
43189511,Furosemide 40 MG Oral Tablet [LASILIX] Box of 30 by Sanofi,Drug,RxNorm Extension,S,956874
43189512,Amiloride 5 MG / Furosemide 40 MG Oral Tablet [LOGIRENE],Drug,RxNorm Extension,S,956874
43189513,Furosemide 20 MG / Spironolactone 50 MG [ALDALIX],Drug,RxNorm Extension,S,956874
43189514,Furosemide 20 MG / Spironolactone 50 MG Oral Capsule [ALDALIX] Box of 100,Drug,RxNorm Extension,S,956874
43196545,2 ML Furosemide 10 MG/ML Prefilled Syringe Box of 12,Drug,RxNorm Extension,S,956874
43196546,2 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX],Drug,RxNorm Extension,S,956874
43196547,2 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 1 by Sanofi,Drug,RxNorm Extension,S,956874
43196548,2 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 60,Drug,RxNorm Extension,S,956874
43197429,25 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX],Drug,RxNorm Extension,S,956874
43197783,60 ML Furosemide 10 MG/ML Oral Solution [LASILIX],Drug,RxNorm Extension,S,956874
43200523,Furosemide Prefilled Syringe [FUROSEMIDE KABI],Drug,RxNorm Extension,S,956874
43200524,Furosemide Prefilled Syringe [FUROSEMIDE RENAUDIN],Drug,RxNorm Extension,S,956874
43200525,Furosemide Oral Tablet [FUROSEMIDE MYLAN],Drug,RxNorm Extension,S,956874
43200526,Furosemide Oral Tablet [FUROSEMIDE RANBAXY],Drug,RxNorm Extension,S,956874
43200527,Furosemide Oral Tablet [FUROSEMIDE TEVA],Drug,RxNorm Extension,S,956874
43200528,Furosemide Oral Tablet [FUROSEMIDE ZENTIVA],Drug,RxNorm Extension,S,956874
43200529,Furosemide Oral Tablet [FUROSEMIDE ZYDUS],Drug,RxNorm Extension,S,956874
43200530,Furosemide 10 MG/ML Prefilled Syringe Box of 12,Drug,RxNorm Extension,S,956874
43200531,Furosemide 10 MG/ML Prefilled Syringe Box of 60,Drug,RxNorm Extension,S,956874
43200532,Furosemide 10 MG/ML Oral Solution [LASILIX] Box of 1,Drug,RxNorm Extension,S,956874
43200533,Furosemide 500 MG Oral Tablet [LASILIX],Drug,RxNorm Extension,S,956874
43200534,Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE KABI],Drug,RxNorm Extension,S,956874
43200535,Furosemide 10 MG/ML Prefilled Syringe [FUROSEMIDE LAVOISIER],Drug,RxNorm Extension,S,956874
43200536,Furosemide 20 MG [FUROSEMIDE BIOGARAN],Drug,RxNorm Extension,S,956874
43200537,Furosemide 20 MG Oral Tablet Box of 100,Drug,RxNorm Extension,S,956874
43200538,Furosemide 20 MG Oral Tablet [FUROSEMIDE BIOGARAN],Drug,RxNorm Extension,S,956874
43200539,Furosemide 40 MG [FUROSEMIDE EG],Drug,RxNorm Extension,S,956874
43200540,Furosemide 40 MG [FUROSEMIDE RANBAXY],Drug,RxNorm Extension,S,956874
